14106,Mariquina,14101,Valdivia
14106,Mariquina,14103,Lanco
14106,Mariquina,14105,Máfil
14107,Paillaco,14101,Valdivia
14107,Paillaco,14102,Corral
14107,Paillaco,14104,Los Lagos
14107,Paillaco,14201,La Unión
14107,Paillaco,14202,Futrono
14108,Panguipulli,09104,Curarrehue
14108,Panguipulli,09109,Loncoche
14108,Panguipulli,09115,Pucón
14108,Panguipulli,09120,Villarrica
14108,Panguipulli,14103,Lanco
14108,Panguipulli,14104,Los Lagos
14108,Panguipulli,14105,Máfil
14108,Panguipulli,14202,Futrono
14201,La Unión,10306,San Juan de La Costa
14201,La Unión,10307,San Pablo
14201,La Unión,14102,Corral
14201,La Unión,14107,Paillaco
14201,La Unión,14202,Futrono
14201,La Unión,14203,Lago Ranco
14201,La Unión,14204,Río Bueno
14202,Futrono,14104,Los Lagos
14202,Futrono,14107,Paillaco
14202,Futrono,14108,Panguipulli
14202,Futrono,14201,La Unión
14202,Futrono,14203,Lago Ranco
14203,Lago Ranco,14201,La Unión
14203,Lago Ranco,14202,Futrono
14203,Lago Ranco,14204,Río Bueno
14204,Río Bueno,10304,Puyehue
14204,Río Bueno,10307,San Pablo
14204,Río Bueno,14201,La Unión
14204,Río Bueno,14203,Lago Ranco
15101,Arica,15102,Camarones
15101,Arica,15201,Putre
15101,Arica,15202,General Lagos
15102,Camarones,01402,Camiña
15102,Camarones,01403,Colchane
15102,Camarones,01404,Huara
15102,Camarones,15101,Arica
15102,Camarones,15201,Putre
15201,Putre,01403,Colchane
15201,Putre,15101,Arica
15201,Putre,15102,Camarones
15201,Putre,15202,General Lagos
15202,General Lagos,15101,Arica
15202,General Lagos,15201,Putre
16101,Chillán,16102,Bulnes
16101,Chillán,16103,Chillán Viejo
16101,Chillán,16106,Pinto
16101,Chillán,16107,Quillón
16101,Chillán,16108,San Ignacio
16101,Chillán,16205,Portezuelo
16101,Chillán,16206,Ránquil
16101,Chillán,16301,San Carlos
16101,Chillán,16302,Coihueco
16101,Chillán,16305,San Nicolás
16102,Bulnes,16101,Chillán
16102,Bulnes,16103,Chillán Viejo
16102,Bulnes,16104,El Carmen
16102,Bulnes,16105,Pemuco
16102,Bulnes,16107,Quillón
16102,Bulnes,16108,San Ignacio
16103,Chillán Viejo,16101,Chillán
16103,Chillán Viejo,16102,Bulnes
16103,Chillán Viejo,16108,San Ignacio
16104,El Carmen,16102,Bulnes
16104,El Carmen,16105,Pemuco
16104,El Carmen,16106,Pinto
16104,El Carmen,16108,San Ignacio
16105,Pemuco,08303,Cabrero
16105,Pemuco,16102,Bulnes
16105,Pemuco,16104,El Carmen
16105,Pemuco,16106,Pinto
16105,Pemuco,16107,Quillón
16105,Pemuco,16109,Yungay
16106,Pinto,08302,Antuco
16106,Pinto,16101,Chillán
16106,Pinto,16104,El Carmen
16106,Pinto,16105,Pemuco
16106,Pinto,16108,San Ignacio
16106,Pinto,16109,Yungay
16106,Pinto,16302,Coihueco
16107,Quillón,08104,Florida
16107,Quillón,08303,Cabrero
16107,Quillón,08313,Yumbel
16107,Quillón,16101,Chillán
16107,Quillón,16102,Bulnes
16107,Quillón,16105,Pemuco
16107,Quillón,16206,Ránquil
16108,San Ignacio,16101,Chillán
16108,San Ignacio,16102,Bulnes
16108,San Ignacio,16103,Chillán Viejo
16108,San Ignacio,16104,El Carmen
16108,San Ignacio,16106,Pinto
16109,Yungay,08301,Los Angeles
16109,Yungay,08302,Antuco
16109,Yungay,08303,Cabrero
16109,Yungay,08312,Tucapel
16109,Yungay,16105,Pemuco
16109,Yungay,16106,Pinto
16201,Quirihue,07201,Cauquenes
16201,Quirihue,16202,Cobquecura
16201,Quirihue,16204,Ninhue
16201,Quirihue,16207,Treguaco
16202,Cobquecura,07201,Cauquenes
16202,Cobquecura,07203,Pelluhue
16202,Cobquecura,16201,Quirihue
16202,Cobquecura,16207,Treguaco
16203,Coelemu,08111,Tomé
16203,Coelemu,16205,Portezuelo
16203,Coelemu,16206,Ránquil
16203,Coelemu,16207,Treguaco
16204,Ninhue,07201,Cauquenes
16204,Ninhue,16201,Quirihue
16204,Ninhue,16205,Portezuelo
16204,Ninhue,16207,Treguaco
16204,Ninhue,16301,San Carlos
16204,Ninhue,16305,San Nicolás
16205,Portezuelo,16101,Chillán
16205,Portezuelo,16203,Coelemu
16205,Portezuelo,16204,Ninhue
16205,Portezuelo,16206,Ránquil
16205,Portezuelo,16207,Treguaco
16205,Portezuelo,16305,San Nicolás
16206,Ránquil,08104,Florida
16206,Ránquil,08111,Tomé
16206,Ránquil,16101,Chillán
16206,Ránquil,16107,Quillón
16206,Ránquil,16203,Coelemu
16206,Ránquil,16205,Portezuelo
16207,Treguaco,16201,Quirihue
16207,Treguaco,16202,Cobquecura
16207,Treguaco,16203,Coelemu
16207,Treguaco,16204,Ninhue
16207,Treguaco,16205,Portezuelo
16301,San Carlos,07201,Cauquenes
16301,San Carlos,16101,Chillán
16301,San Carlos,16204,Ninhue
16301,San Carlos,16302,Coihueco
16301,San Carlos,16303,Ñiquén
16301,San Carlos,16304,San Fabián
16301,San Carlos,16305,San Nicolás
16302,Coihueco,16101,Chillán
16302,Coihueco,16106,Pinto
16302,Coihueco,16301,San Carlos
16302,Coihueco,16304,San Fabián
16303,Ñiquén,07201,Cauquenes
16303,Ñiquén,07404,Parral
16303,Ñiquén,16301,San Carlos
16303,Ñiquén,16304,San Fabián
16304,San Fabián,07402,Colbún
16304,San Fabián,07404,Parral
16304,San Fabián,16301,San Carlos
16304,San Fabián,16302,Coihueco
16304,San Fabián,16303,Ñiquén
16305,San Nicolás,16101,Chillán
16305,San Nicolás,16204,Ninhue
16305,San Nicolás,16205,Portezuelo
16305,San Nicolás,16301,San Carlos
